2024-05-23 19:56:08,427 [background-preinit] INFO  o.h.validator.internal.util.Version                - HV000001: Hibernate Validator 6.2.0.Final
2024-05-23 19:58:58,577 [http-nio-9090-exec-4] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /auth/room/getRoomData,,2024-05-23 19:58:58,0.002
2024-05-23 19:58:58,848 [http-nio-9090-exec-7] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /auth/room/getRoomData,,2024-05-23 19:58:58,0.017
2024-05-23 19:58:58,861 [http-nio-9090-exec-6] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /auth/room/editContent,,2024-05-23 19:58:58,0.046
2024-05-23 19:58:59,271 [http-nio-9090-exec-8] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /auth/room/getRoomData,,2024-05-23 19:58:59,0.005
2024-05-23 19:59:00,111 [http-nio-9090-exec-9] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /auth/room/getRoomData,,2024-05-23 19:59:00,0.004
2024-05-23 19:59:00,360 [http-nio-9090-exec-10] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /auth/room/getRoomData,,2024-05-23 19:59:00,0.004
2024-05-23 19:59:00,617 [http-nio-9090-exec-1] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /auth/room/editContent,,2024-05-23 19:59:00,0.041
2024-05-23 19:59:00,792 [http-nio-9090-exec-2] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /auth/room/getRoomData,,2024-05-23 19:59:00,0.002
2024-05-23 19:59:01,578 [http-nio-9090-exec-3] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /auth/room/getRoomData,,2024-05-23 19:59:01,0.002
2024-05-23 19:59:01,845 [http-nio-9090-exec-5] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /auth/room/getRoomData,,2024-05-23 19:59:01,0.002
2024-05-23 19:59:02,268 [http-nio-9090-exec-4] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /auth/room/getRoomData,,2024-05-23 19:59:02,0.002
2024-05-23 19:59:02,626 [http-nio-9090-exec-7] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /auth/room/editContent,,2024-05-23 19:59:02,0.04
2024-05-23 19:59:02,851 [http-nio-9090-exec-6] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /auth/room/getRoomData,,2024-05-23 19:59:02,0.002
2024-05-23 19:59:03,268 [http-nio-9090-exec-8] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /auth/room/getRoomData,,2024-05-23 19:59:03,0.002
2024-05-23 19:59:04,060 [http-nio-9090-exec-9] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /auth/room/editContent,,2024-05-23 19:59:04,0.04
2024-05-23 19:59:04,101 [http-nio-9090-exec-10] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /auth/room/getRoomData,,2024-05-23 19:59:04,0.002
2024-05-23 19:59:04,286 [http-nio-9090-exec-1] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /auth/room/getRoomData,,2024-05-23 19:59:04,0.001
2024-05-23 19:59:04,794 [http-nio-9090-exec-2] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /auth/room/getRoomData,,2024-05-23 19:59:04,0.002
2024-05-23 19:59:05,581 [http-nio-9090-exec-3] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /auth/room/getRoomData,,2024-05-23 19:59:05,0.002
2024-05-23 19:59:05,760 [http-nio-9090-exec-5] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /auth/room/editContent,,2024-05-23 19:59:05,0.007
2024-05-23 19:59:05,832 [http-nio-9090-exec-4] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /auth/room/getRoomData,,2024-05-23 19:59:05,0.002
2024-05-23 19:59:06,268 [http-nio-9090-exec-7] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /auth/room/getRoomData,,2024-05-23 19:59:06,0.002
2024-05-23 19:59:22,543 [http-nio-9090-exec-6] INFO  o.f.teach.security.jwt.AuthTokenFilter             - /auth/lobby/getRoomList,,2024-05-23 19:59:22,0.001
2024-05-23 20:09:42,780 [SpringApplicationShutdownHook] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean     - Closing JPA EntityManagerFactory for persistence unit 'default'
2024-05-23 20:09:42,781 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource                 - HikariPool-1 - Shutdown initiated...
2024-05-23 20:09:42,784 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource                 - HikariPool-1 - Shutdown completed.
